source_url,anchor_text,raw_href,resolved_url,status_code,final_url,redirect_count,canonical_url,issue,root_cause,anchor_markup
dist/bjj-glossary/butterfly-hook/index.html,Arm Drag,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-hook/index.html,Browse the Beginner Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-hook/index.html,See This Week’s Focus,/student-hub,https://senseisandy.com/student-hub,200_LOCAL,https://senseisandy.com/student-hub,0,https://senseisandy.com/student-hub,,HARDCODED HTML,"href=""/student-hub"""
dist/bjj-glossary/butterfly-hook/index.html,View Class Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"href=""/schedule"""
dist/bjj-glossary/butterfly-hook/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"href=""/free-bjj-intro-tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"class=""btn btn-primary"" href=""/free-bjj-intro-tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,View Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"class=""btn btn-outline-primary"" href=""/schedule"""
dist/bjj-glossary/butterfly-hook/index.html,Previous term,#,https://senseisandy.com/dist/bjj-glossary/butterfly-hook,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""prev-term"" href=""#"" hidden"
dist/bjj-glossary/butterfly-hook/index.html,Back to results,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"id=""back-term-results"" href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-hook/index.html,Next term,#,https://senseisandy.com/dist/bjj-glossary/butterfly-hook,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""next-term"" href=""#"" hidden"
dist/bjj-glossary/butterfly-hook/index.html,Choose Lane,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
dist/bjj-glossary/butterfly-hook/index.html,Free Intro,/free-bjj-intro-tannersville-ny#booking-flow,https://senseisandy.com/free-bjj-intro-tannersville-ny#booking-flow,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"href=""/free-bjj-intro-tannersville-ny#booking-flow"" data-goal-mapping"
dist/bjj-glossary/butterfly-hook/index.html,Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"href=""/schedule"""
dist/bjj-glossary/butterfly-hook/index.html,Holiday Schedule,/holiday-schedule,https://senseisandy.com/holiday-schedule,200_LOCAL,https://senseisandy.com/holiday-schedule,0,https://senseisandy.com/holiday-schedule,,HARDCODED HTML,"href=""/holiday-schedule"""
dist/bjj-glossary/butterfly-hook/index.html,Show-Up Kit,/show-up-kit,https://senseisandy.com/show-up-kit,200_LOCAL,https://senseisandy.com/show-up-kit,0,https://senseisandy.com/show-up-kit,,HARDCODED HTML,"href=""/show-up-kit"""
dist/bjj-glossary/butterfly-hook/index.html,Parent Guide,/core-culture-parent-guide,https://senseisandy.com/core-culture-parent-guide,200_LOCAL,https://senseisandy.com/core-culture-parent-guide,0,https://senseisandy.com/core-culture-parent-guide,,HARDCODED HTML,"href=""/core-culture-parent-guide"""
dist/bjj-glossary/butterfly-hook/index.html,Directions,/bjj-tannersville-ny-directions,https://senseisandy.com/bjj-tannersville-ny-directions,200_LOCAL,https://senseisandy.com/bjj-tannersville-ny-directions,0,https://senseisandy.com/bjj-tannersville-ny-directions,,HARDCODED HTML,"href=""/bjj-tannersville-ny-directions"""
dist/bjj-glossary/butterfly-hook/index.html,Contact,/contact,https://senseisandy.com/contact,200_LOCAL,https://senseisandy.com/contact,0,https://senseisandy.com/contact,,HARDCODED HTML,"href=""/contact"""
dist/bjj-glossary/butterfly-hook/index.html,All BJJ Classes,/bjj-classes,https://senseisandy.com/bjj-classes,200_LOCAL,https://senseisandy.com/bjj-classes,0,https://senseisandy.com/bjj-classes,,HARDCODED HTML,"href=""/bjj-classes"""
dist/bjj-glossary/butterfly-hook/index.html,Kids BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/kids-tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Teens BJJ,/bjj-classes/teens-tannersville-ny,https://senseisandy.com/bjj-classes/teens-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/teens-tannersville-ny,0,https://senseisandy.com/bjj-classes/teens-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/teens-tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Adult BJJ,/bjj-classes/adults-tannersville-ny,https://senseisandy.com/bjj-classes/adults-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/adults-tannersville-ny,0,https://senseisandy.com/bjj-classes/adults-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/adults-tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Private Lessons,/private-lessons,https://senseisandy.com/private-lessons,200_LOCAL,https://senseisandy.com/private-lessons,0,https://senseisandy.com/private-lessons,,HARDCODED HTML,"href=""/private-lessons"""
dist/bjj-glossary/butterfly-hook/index.html,Bully Proof,/sensei-bully,https://senseisandy.com/sensei-bully,200_LOCAL,https://senseisandy.com/sensei-bully,0,https://senseisandy.com/sensei-bully,,HARDCODED HTML,"href=""/sensei-bully"""
dist/bjj-glossary/butterfly-hook/index.html,How Class Works,/how-class-works,https://senseisandy.com/how-class-works,200_LOCAL,https://senseisandy.com/how-class-works,0,https://senseisandy.com/how-class-works,,HARDCODED HTML,"href=""/how-class-works"""
dist/bjj-glossary/butterfly-hook/index.html,Success Stories,/success-stories,https://senseisandy.com/success-stories,200_LOCAL,https://senseisandy.com/success-stories,0,https://senseisandy.com/success-stories,,HARDCODED HTML,"href=""/success-stories"""
dist/bjj-glossary/butterfly-hook/index.html,Pricing,/options-pricing,https://senseisandy.com/options-pricing,200_LOCAL,https://senseisandy.com/options-pricing,0,https://senseisandy.com/options-pricing,,HARDCODED HTML,"href=""/options-pricing"""
dist/bjj-glossary/butterfly-hook/index.html,Bio,/bio,https://senseisandy.com/bio,200_LOCAL,https://senseisandy.com/bio,0,https://senseisandy.com/bio,,HARDCODED HTML,"href=""/bio"""
dist/bjj-glossary/butterfly-hook/index.html,Studio Tour,/sensei-studio,https://senseisandy.com/sensei-studio,200_LOCAL,https://senseisandy.com/sensei-studio,0,https://senseisandy.com/sensei-studio,,HARDCODED HTML,"href=""/sensei-studio"""
dist/bjj-glossary/butterfly-hook/index.html,FAQ,/bjj-faqs,https://senseisandy.com/bjj-faqs,200_LOCAL,https://senseisandy.com/bjj-faqs,0,https://senseisandy.com/bjj-faqs,,HARDCODED HTML,"href=""/bjj-faqs"""
dist/bjj-glossary/butterfly-hook/index.html,Tannersville,/bjj-classes/tannersville-ny,https://senseisandy.com/bjj-classes/tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/tannersville-ny,0,https://senseisandy.com/bjj-classes/tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/tannersville-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Hunter,/bjj-classes/hunter-ny,https://senseisandy.com/bjj-classes/hunter-ny,200_LOCAL,https://senseisandy.com/bjj-classes/hunter-ny,0,https://senseisandy.com/bjj-classes/hunter-ny,,HARDCODED HTML,"href=""/bjj-classes/hunter-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Windham,/bjj-classes/windham-ny,https://senseisandy.com/bjj-classes/windham-ny,200_LOCAL,https://senseisandy.com/bjj-classes/windham-ny,0,https://senseisandy.com/bjj-classes/windham-ny,,HARDCODED HTML,"href=""/bjj-classes/windham-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Haines Falls,/bjj-classes/haines-falls-ny,https://senseisandy.com/bjj-classes/haines-falls-ny,200_LOCAL,https://senseisandy.com/bjj-classes/haines-falls-ny,0,https://senseisandy.com/bjj-classes/haines-falls-ny,,HARDCODED HTML,"href=""/bjj-classes/haines-falls-ny"""
dist/bjj-glossary/butterfly-hook/index.html,Woodstock,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
dist/bjj-glossary/butterfly-hook/index.html,Nearby Towns,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
dist/bjj-glossary/butterfly-hook/index.html,Blog,/blog,https://senseisandy.com/blog,200_LOCAL,https://senseisandy.com/blog,0,https://senseisandy.com/blog,,HARDCODED HTML,"href=""/blog"""
dist/bjj-glossary/butterfly-hook/index.html,BJJ Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-hook/index.html,BJJ Stretches,/bjj-stretches,https://senseisandy.com/bjj-stretches,200_LOCAL,https://senseisandy.com/bjj-stretches,0,https://senseisandy.com/bjj-stretches,,HARDCODED HTML,"href=""/bjj-stretches"""
dist/bjj-glossary/butterfly-hook/index.html,BJJ Videos,,,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"href="""""
dist/bjj-glossary/butterfly-hook/index.html,Sensei Jiu-Jitsu,/sensei-jiu-jitsu,https://senseisandy.com/sensei-jiu-jitsu,200_LOCAL,https://senseisandy.com/sensei-jiu-jitsu,0,https://senseisandy.com/sensei-jiu-jitsu,,HARDCODED HTML,"href=""/sensei-jiu-jitsu"""
dist/bjj-glossary/butterfly-hook/index.html,Community Partners,/community-partners,https://senseisandy.com/community-partners,200_LOCAL,https://senseisandy.com/community-partners,0,https://senseisandy.com/community-partners,,HARDCODED HTML,"href=""/community-partners"""
dist/bjj-glossary/butterfly-hook/index.html,Hospitality Partners,/partners-hospitality-hunter-windham,https://senseisandy.com/partners-hospitality-hunter-windham,200_LOCAL,https://senseisandy.com/partners-hospitality-hunter-windham,0,https://senseisandy.com/partners-hospitality-hunter-windham,,HARDCODED HTML,"href=""/partners-hospitality-hunter-windham"""
dist/bjj-glossary/butterfly-hook/index.html,Wellness Partners,/partners-wellness-pt-referrals,https://senseisandy.com/partners-wellness-pt-referrals,200_LOCAL,https://senseisandy.com/partners-wellness-pt-referrals,0,https://senseisandy.com/partners-wellness-pt-referrals,,HARDCODED HTML,"href=""/partners-wellness-pt-referrals"""
dist/bjj-glossary/butterfly-hook/index.html,Call,tel:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""tel:+19177368649"" class=""ss-new-footer-contact-link"""
dist/bjj-glossary/butterfly-hook/index.html,Text,sms:+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question,null+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""sms:+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question"" class=""ss-new-footer-contact-link"""
dist/bjj-glossary/butterfly-hook/index.html,Email,mailto:sandy@senseisandy.com,nullsandy@senseisandy.com,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""mailto:sandy@senseisandy.com"" class=""ss-new-footer-contact-link"""
dist/bjj-glossary/butterfly-hook/index.html,Questions about starting? Text Sandy,sms:+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question,null+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-action-primary"" href=""sms:+19177368649?body=Hi%20Sandy%2C%20I%20have%20a%20question"" data-cta-target=""text"" data-cta-placement=""sticky_mobile"""
dist/bjj-glossary/butterfly-sweep/index.html,Skip to main content,#main-content,https://senseisandy.com/dist/bjj-glossary/butterfly-sweep#main-content,FAIL,https://senseisandy.com/dist/bjj-glossary/butterfly-sweep,0,https://senseisandy.com/dist/bjj-glossary/butterfly-sweep,broken_fragment,HARDCODED HTML,"class=""ss-skip-link"" href=""#main-content"""
dist/bjj-glossary/butterfly-sweep/index.html,Text Sandy,sms:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-topbar-sms"" href=""sms:+19177368649"""
dist/bjj-glossary/butterfly-sweep/index.html,"Sensei Sandy BJJ Calm, technical Jiu-Jitsu in Tannersville",/,https://senseisandy.com/,200_LOCAL,https://senseisandy.com/,0,https://senseisandy.com/,,HARDCODED HTML,"class=""navbar-brand ss-brand"" href=""/"" aria-label=""Sensei Sandy BJJ homepage"""
dist/bjj-glossary/butterfly-sweep/index.html,Kids BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/kids-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,Teens BJJ,/bjj-classes/teens-tannersville-ny,https://senseisandy.com/bjj-classes/teens-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/teens-tannersville-ny,0,https://senseisandy.com/bjj-classes/teens-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/teens-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,Adult BJJ,/bjj-classes/adults-tannersville-ny,https://senseisandy.com/bjj-classes/adults-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/adults-tannersville-ny,0,https://senseisandy.com/bjj-classes/adults-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/adults-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,Private Coaching,/private-lessons,https://senseisandy.com/private-lessons,200_LOCAL,https://senseisandy.com/private-lessons,0,https://senseisandy.com/private-lessons,,HARDCODED HTML,"class=""dropdown-item"" href=""/private-lessons"""
dist/bjj-glossary/butterfly-sweep/index.html,How Class Works,/how-class-works,https://senseisandy.com/how-class-works,200_LOCAL,https://senseisandy.com/how-class-works,0,https://senseisandy.com/how-class-works,,HARDCODED HTML,"class=""dropdown-item"" href=""/how-class-works"""
dist/bjj-glossary/butterfly-sweep/index.html,Studio Tour,/sensei-studio,https://senseisandy.com/sensei-studio,200_LOCAL,https://senseisandy.com/sensei-studio,0,https://senseisandy.com/sensei-studio,,HARDCODED HTML,"class=""dropdown-item"" href=""/sensei-studio"""
dist/bjj-glossary/butterfly-sweep/index.html,Safety Walkthrough,/jiu-jitsu-safety-tannersville-ny,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,200_LOCAL,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,0,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/jiu-jitsu-safety-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,Success Stories,/success-stories,https://senseisandy.com/success-stories,200_LOCAL,https://senseisandy.com/success-stories,0,https://senseisandy.com/success-stories,,HARDCODED HTML,"class=""dropdown-item"" href=""/success-stories"""
dist/bjj-glossary/butterfly-sweep/index.html,Pricing,/options-pricing,https://senseisandy.com/options-pricing,200_LOCAL,https://senseisandy.com/options-pricing,0,https://senseisandy.com/options-pricing,,HARDCODED HTML,"class=""nav-link"" href=""/options-pricing"""
dist/bjj-glossary/butterfly-sweep/index.html,Parent Hub,/parent-resources,https://senseisandy.com/parent-resources,200_LOCAL,https://senseisandy.com/parent-resources,0,https://senseisandy.com/parent-resources,,HARDCODED HTML,"class=""nav-link"" href=""/parent-resources"""
dist/bjj-glossary/butterfly-sweep/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny#booking-flow,https://senseisandy.com/free-bjj-intro-tannersville-ny#booking-flow,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"class=""ss-nav-cta"" href=""/free-bjj-intro-tannersville-ny#booking-flow"""
dist/bjj-glossary/butterfly-sweep/index.html,Home,/,https://senseisandy.com/,200_LOCAL,https://senseisandy.com/,0,https://senseisandy.com/,,HARDCODED HTML,"href=""/"""
dist/bjj-glossary/butterfly-sweep/index.html,BJJ Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-sweep/index.html,Back to results,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"id=""back-to-results"" href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-sweep/index.html,"Butterfly Hook A butterfly hook is the inside foot connection used in butterfly guard to lift, steer, and off-balance the top player. Read more →",/bjj-glossary/butterfly-hook,https://senseisandy.com/bjj-glossary/butterfly-hook,200_LOCAL,https://senseisandy.com/bjj-glossary/butterfly-hook,0,https://senseisandy.com/bjj-glossary/butterfly-hook,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/butterfly-hook"""
dist/bjj-glossary/butterfly-sweep/index.html,Seated Guard Seated guard is a guard position where the bottom player stays upright or partly upright instead of lying flat on the back. Read more →,/bjj-glossary/seated-guard,https://senseisandy.com/bjj-glossary/seated-guard,200_LOCAL,https://senseisandy.com/bjj-glossary/seated-guard,0,https://senseisandy.com/bjj-glossary/seated-guard,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/seated-guard"""
dist/bjj-glossary/butterfly-sweep/index.html,Arm Drag An arm drag is a movement that guides your partner&#39;s arm across your center line to create an angle and expose the side or back. Read more →,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-sweep/index.html,Sweep A sweep is a move from the bottom that puts you on top. Read more →,/bjj-glossary/sweep,https://senseisandy.com/bjj-glossary/sweep,200_LOCAL,https://senseisandy.com/bjj-glossary/sweep,0,https://senseisandy.com/bjj-glossary/sweep,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/sweep"""
dist/bjj-glossary/butterfly-sweep/index.html,"Inside Position Inside position means winning the space between your partner&#39;s arms or legs so your connections are more direct, safer, and easier to build from. Read more →",/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/inside-position"""
dist/bjj-glossary/butterfly-sweep/index.html,Butterfly Hook,/bjj-glossary/butterfly-hook,https://senseisandy.com/bjj-glossary/butterfly-hook,200_LOCAL,https://senseisandy.com/bjj-glossary/butterfly-hook,0,https://senseisandy.com/bjj-glossary/butterfly-hook,,HARDCODED HTML,"href=""/bjj-glossary/butterfly-hook"""
dist/bjj-glossary/butterfly-sweep/index.html,Seated Guard,/bjj-glossary/seated-guard,https://senseisandy.com/bjj-glossary/seated-guard,200_LOCAL,https://senseisandy.com/bjj-glossary/seated-guard,0,https://senseisandy.com/bjj-glossary/seated-guard,,HARDCODED HTML,"href=""/bjj-glossary/seated-guard"""
dist/bjj-glossary/butterfly-sweep/index.html,Arm Drag,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-sweep/index.html,Sweep,/bjj-glossary/sweep,https://senseisandy.com/bjj-glossary/sweep,200_LOCAL,https://senseisandy.com/bjj-glossary/sweep,0,https://senseisandy.com/bjj-glossary/sweep,,HARDCODED HTML,"href=""/bjj-glossary/sweep"""
dist/bjj-glossary/butterfly-sweep/index.html,Back to glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"" id=""back-to-glossary-main"""
dist/bjj-glossary/butterfly-sweep/index.html,Butterfly Hook,/bjj-glossary/butterfly-hook,https://senseisandy.com/bjj-glossary/butterfly-hook,200_LOCAL,https://senseisandy.com/bjj-glossary/butterfly-hook,0,https://senseisandy.com/bjj-glossary/butterfly-hook,,HARDCODED HTML,"href=""/bjj-glossary/butterfly-hook"""
dist/bjj-glossary/butterfly-sweep/index.html,Seated Guard,/bjj-glossary/seated-guard,https://senseisandy.com/bjj-glossary/seated-guard,200_LOCAL,https://senseisandy.com/bjj-glossary/seated-guard,0,https://senseisandy.com/bjj-glossary/seated-guard,,HARDCODED HTML,"href=""/bjj-glossary/seated-guard"""
dist/bjj-glossary/butterfly-sweep/index.html,Arm Drag,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-sweep/index.html,Butterfly Hook,/bjj-glossary/butterfly-hook,https://senseisandy.com/bjj-glossary/butterfly-hook,200_LOCAL,https://senseisandy.com/bjj-glossary/butterfly-hook,0,https://senseisandy.com/bjj-glossary/butterfly-hook,,HARDCODED HTML,"href=""/bjj-glossary/butterfly-hook"""
dist/bjj-glossary/butterfly-sweep/index.html,Seated Guard,/bjj-glossary/seated-guard,https://senseisandy.com/bjj-glossary/seated-guard,200_LOCAL,https://senseisandy.com/bjj-glossary/seated-guard,0,https://senseisandy.com/bjj-glossary/seated-guard,,HARDCODED HTML,"href=""/bjj-glossary/seated-guard"""
dist/bjj-glossary/butterfly-sweep/index.html,Arm Drag,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-sweep/index.html,Butterfly Hook,/bjj-glossary/butterfly-hook,https://senseisandy.com/bjj-glossary/butterfly-hook,200_LOCAL,https://senseisandy.com/bjj-glossary/butterfly-hook,0,https://senseisandy.com/bjj-glossary/butterfly-hook,,HARDCODED HTML,"href=""/bjj-glossary/butterfly-hook"""
dist/bjj-glossary/butterfly-sweep/index.html,Seated Guard,/bjj-glossary/seated-guard,https://senseisandy.com/bjj-glossary/seated-guard,200_LOCAL,https://senseisandy.com/bjj-glossary/seated-guard,0,https://senseisandy.com/bjj-glossary/seated-guard,,HARDCODED HTML,"href=""/bjj-glossary/seated-guard"""
dist/bjj-glossary/butterfly-sweep/index.html,Arm Drag,/bjj-glossary/arm-drag,https://senseisandy.com/bjj-glossary/arm-drag,200_LOCAL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,,HARDCODED HTML,"href=""/bjj-glossary/arm-drag"""
dist/bjj-glossary/butterfly-sweep/index.html,Browse the Beginner Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-sweep/index.html,See This Week’s Focus,/student-hub,https://senseisandy.com/student-hub,200_LOCAL,https://senseisandy.com/student-hub,0,https://senseisandy.com/student-hub,,HARDCODED HTML,"href=""/student-hub"""
dist/bjj-glossary/butterfly-sweep/index.html,View Class Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"href=""/schedule"""
dist/bjj-glossary/butterfly-sweep/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"href=""/free-bjj-intro-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"class=""btn btn-primary"" href=""/free-bjj-intro-tannersville-ny"""
dist/bjj-glossary/butterfly-sweep/index.html,View Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"class=""btn btn-outline-primary"" href=""/schedule"""
dist/bjj-glossary/butterfly-sweep/index.html,Previous term,#,https://senseisandy.com/dist/bjj-glossary/butterfly-sweep,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""prev-term"" href=""#"" hidden"
dist/bjj-glossary/butterfly-sweep/index.html,Back to results,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"id=""back-term-results"" href=""/bjj-glossary"""
dist/bjj-glossary/butterfly-sweep/index.html,Next term,#,https://senseisandy.com/dist/bjj-glossary/butterfly-sweep,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""next-term"" href=""#"" hidden"
dist/bjj-glossary/butterfly-sweep/index.html,Choose Lane,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
